id,text,isCorrect,questionId
5018,cover,False,1255
5019,truth,False,1255
5020,art,False,1255
5021,agree,True,1256
5022,yeah,False,1256
5023,change,False,1256
5024,suffer,False,1256
5025,produce,True,1257
5026,make,False,1257
5027,shoulder,False,1257
5028,ability,False,1257
5029,officer,True,1258
5030,career,False,1258
5031,anything,False,1258
5032,apply,False,1258
5033,maybe,True,1259
5034,agree,False,1259
5035,law,False,1259
5036,skill,False,1259
5037,reach,True,1260
5038,arrive,False,1260
5039,policy,False,1260
5040,impact,False,1260
5041,daughter,True,1261
5042,thousand,False,1261
5043,know,False,1261
5044,fund,False,1261
5045,perhaps,True,1262
5046,wish,False,1262
5047,start,False,1262
5048,much,False,1262
5049,political,True,1263
5050,behavior,False,1263
5051,down,False,1263
5052,identify,False,1263
5053,six,True,1264
5054,brother,False,1264
5055,office,False,1264
5056,environment,False,1264
5057,weight,True,1265
5058,art,False,1265
5059,boy,False,1265
5060,there,False,1265
5061,value,True,1266
5062,listen,False,1266
5063,become,False,1266
5064,hour,False,1266
5065,stay,True,1267
5066,message,False,1267
5067,sort,False,1267
5068,play,False,1267
5069,mission,True,1268
5070,east,False,1268
5071,husband,False,1268
5072,once,False,1268
5073,movement,True,1269
5074,memory,False,1269
5075,cost,False,1269
5076,with,False,1269
5077,free,True,1270
5078,now,False,1270
5079,nature,False,1270
5080,push,False,1270
5081,cause,True,1271
5082,purpose,False,1271
5083,magazine,False,1271
5084,start,False,1271
5085,much,True,1272
5086,series,False,1272
5087,black,False,1272
5088,occur,False,1272
5089,party,True,1273
5090,play,False,1273
5091,standard,False,1273
5092,exist,False,1273
5093,third,True,1274
5094,build,False,1274
5095,sort,False,1274
5096,themselves,False,1274
5097,consider,True,1275
5098,certainly,False,1275
5099,quickly,False,1275
5100,not,False,1275
5101,network,True,1276
5102,herself,False,1276
5103,approach,False,1276
5104,PM,False,1276
5105,wear,True,1277
5106,very,False,1277
5107,leader,False,1277
5108,little,False,1277
5109,per,True,1278
5110,movie,False,1278
5111,loss,False,1278
5112,movie,False,1278
5113,industry,True,1279
5114,for,False,1279
5115,ground,False,1279
5116,summer,False,1279
5117,piece,True,1280
5118,politics,False,1280
5119,family,False,1280
5120,executive,False,1280
5121,data,True,1281
5122,home,False,1281
5123,employee,False,1281
5124,soon,False,1281
5125,out,True,1282
5126,movie,False,1282
5127,boy,False,1282
5128,admit,False,1282
5129,court,True,1283
5130,wear,False,1283
5131,along,False,1283
5132,floor,False,1283
5133,hotel,True,1284
5134,ask,False,1284
5135,song,False,1284
5136,whole,False,1284
5137,police,True,1285
5138,great,False,1285
5139,bit,False,1285
5140,just,False,1285
5141,partner,True,1286
5142,ahead,False,1286
5143,down,False,1286
5144,authority,False,1286
5145,rock,True,1287
5146,movement,False,1287
5147,he,False,1287
5148,buy,False,1287
5149,air,True,1288
5150,three,False,1288
5151,fast,False,1288
5152,author,False,1288
5153,build,True,1289
5154,national,False,1289
5155,season,False,1289
5156,politics,False,1289
5157,who,True,1290
5158,base,False,1290
5159,call,False,1290
5160,stuff,False,1290
5161,rise,True,1291
5162,later,False,1291
5163,rather,False,1291
5164,today,False,1291
5165,tell,True,1292
5166,authority,False,1292
5167,once,False,1292
5168,rock,False,1292
5169,medical,True,1293
5170,buy,False,1293
5171,perform,False,1293
5172,happen,False,1293
5173,million,True,1294
5174,five,False,1294
5175,computer,False,1294
5176,risk,False,1294
5177,own,True,1295
5178,find,False,1295
5179,serve,False,1295
5180,many,False,1295
5181,size,True,1296
5182,eye,False,1296
5183,million,False,1296
5184,their,False,1296
5185,expect,True,1297
5186,store,False,1297
5187,choice,False,1297
5188,return,False,1297
5189,goal,True,1298
5190,reveal,False,1298
5191,trouble,False,1298
5192,understand,False,1298
5193,dog,True,1299
5194,all,False,1299
5195,reduce,False,1299
5196,agreement,False,1299
5197,ago,True,1300
5198,south,False,1300
5199,surface,False,1300
5200,put,False,1300
5201,explain,True,1301
5202,simple,False,1301
5203,quality,False,1301
5204,evidence,False,1301
5205,station,True,1302
5206,once,False,1302
5207,size,False,1302
5208,report,False,1302
5209,wind,True,1303
5210,media,False,1303
5211,its,False,1303
5212,move,False,1303
5213,business,True,1304
5214,choice,False,1304
5215,walk,False,1304
5216,reveal,False,1304
5217,vote,True,1305
5218,ok,False,1305
5219,poor,False,1305
5220,management,False,1305
5221,sound,True,1306
5222,director,False,1306
5223,against,False,1306
5224,upon,False,1306
5225,almost,True,1307
5226,sport,False,1307
5227,amount,False,1307
5228,list,False,1307
5229,allow,True,1308
5230,all,False,1308
5231,he,False,1308
5232,begin,False,1308
5233,some,True,1309
5234,executive,False,1309
5235,together,False,1309
5236,agreement,False,1309
5237,population,True,1310
5238,stuff,False,1310
5239,garden,False,1310
5240,visit,False,1310
5241,sell,True,1311
5242,white,False,1311
5243,score,False,1311
5244,let,False,1311
5245,trade,True,1312
5246,little,False,1312
5247,certainly,False,1312
5248,event,False,1312
5249,read,True,1313
5250,car,False,1313
5251,office,False,1313
5252,man,False,1313
5253,data,True,1314
5254,person,False,1314
5255,hair,False,1314
5256,explain,False,1314
5257,deal,True,1315
5258,firm,False,1315
5259,side,False,1315
5260,task,False,1315
5261,base,True,1316
5262,usually,False,1316
5263,security,False,1316
5264,not,False,1316
5265,push,True,1317
5266,involve,False,1317
5267,it,False,1317
5268,interest,False,1317
5269,bag,True,1318
5270,will,False,1318
5271,area,False,1318
5272,main,False,1318
5273,for,True,1319
5274,table,False,1319
5275,yes,False,1319
5276,garden,False,1319
5277,doctor,True,1320
5278,then,False,1320
5279,pressure,False,1320
5280,manage,False,1320
5281,later,True,1321
5282,market,False,1321
5283,road,False,1321
5284,drop,False,1321
5285,trade,True,1322
5286,second,False,1322
5287,ten,False,1322
5288,quite,False,1322
5289,candidate,True,1323
5290,parent,False,1323
5291,town,False,1323
5292,his,False,1323
5293,sure,True,1324
5294,future,False,1324
5295,most,False,1324
5296,nor,False,1324
5297,explain,True,1325
5298,plant,False,1325
5299,century,False,1325
5300,experience,False,1325
5301,peace,True,1326
5302,range,False,1326
5303,season,False,1326
5304,realize,False,1326
5305,safe,True,1327
5306,travel,False,1327
5307,establish,False,1327
5308,imagine,False,1327
5309,floor,True,1328
5310,address,False,1328
5311,candidate,False,1328
5312,whether,False,1328
5313,travel,True,1329
5314,face,False,1329
5315,majority,False,1329
5316,party,False,1329
5317,recent,True,1330
5318,sea,False,1330
5319,various,False,1330
5320,base,False,1330
5321,although,True,1331
5322,couple,False,1331
5323,remember,False,1331
5324,support,False,1331
5325,put,True,1332
5326,authority,False,1332
5327,stock,False,1332
5328,pay,False,1332
5329,firm,True,1333
5330,could,False,1333
5331,cell,False,1333
5332,stand,False,1333
5333,hard,True,1334
5334,wrong,False,1334
5335,social,False,1334
5336,institution,False,1334
5337,watch,True,1335
5338,build,False,1335
5339,appear,False,1335
5340,computer,False,1335
5341,for,True,1336
5342,fish,False,1336
5343,program,False,1336
5344,price,False,1336
5345,big,True,1337
5346,argue,False,1337
5347,continue,False,1337
5348,character,False,1337
5349,culture,True,1338
5350,himself,False,1338
5351,listen,False,1338
5352,radio,False,1338
5353,act,True,1339
5354,foreign,False,1339
5355,pressure,False,1339
5356,sort,False,1339
5357,above,True,1340
5358,conference,False,1340
5359,many,False,1340
5360,view,False,1340
5361,require,True,1341
5362,there,False,1341
5363,eye,False,1341
5364,peace,False,1341
5365,west,True,1342
5366,admit,False,1342
5367,own,False,1342
5368,character,False,1342
5369,difficult,True,1343
5370,really,False,1343
5371,yourself,False,1343
5372,common,False,1343
5373,all,True,1344
5374,perform,False,1344
5375,tell,False,1344
5376,sister,False,1344
5377,expert,True,1345
5378,decade,False,1345
5379,key,False,1345
5380,drive,False,1345
5381,night,True,1346
5382,road,False,1346
5383,their,False,1346
5384,maintain,False,1346
5385,song,True,1347
5386,himself,False,1347
5387,federal,False,1347
5388,sea,False,1347
5389,third,True,1348
5390,sit,False,1348
5391,bed,False,1348
5392,technology,False,1348
5393,song,True,1349
5394,set,False,1349
5395,film,False,1349
5396,my,False,1349
5397,music,True,1350
5398,together,False,1350
5399,among,False,1350
5400,seven,False,1350
5401,rock,True,1351
5402,newspaper,False,1351
5403,question,False,1351
5404,five,False,1351
5405,everybody,True,1352
5406,artist,False,1352
5407,father,False,1352
5408,why,False,1352
5409,me,True,1353
5410,leader,False,1353
5411,pressure,False,1353
5412,state,False,1353
5413,provide,True,1354
5414,understand,False,1354
5415,find,False,1354
5416,three,False,1354
5417,standard,True,1355
5418,in,False,1355
5419,whole,False,1355
5420,behavior,False,1355
5421,floor,True,1356
5422,get,False,1356
5423,lot,False,1356
5424,worry,False,1356
5425,inside,True,1357
5426,central,False,1357
5427,sound,False,1357
5428,return,False,1357
5429,rather,True,1358
5430,yard,False,1358
5431,anything,False,1358
5432,standard,False,1358
5433,do,True,1359
5434,food,False,1359
5435,election,False,1359
5436,soldier,False,1359
5437,visit,True,1360
5438,available,False,1360
5439,decade,False,1360
5440,threat,False,1360
5441,project,True,1361
5442,fall,False,1361
5443,yard,False,1361
5444,conference,False,1361
5445,cultural,True,1362
5446,report,False,1362
5447,heart,False,1362
5448,step,False,1362
5449,here,True,1363
5450,seat,False,1363
5451,hard,False,1363
5452,could,False,1363
5453,we,True,1364
5454,street,False,1364
5455,last,False,1364
5456,game,False,1364
5457,rich,True,1365
5458,type,False,1365
5459,make,False,1365
5460,baby,False,1365
5461,star,True,1366
5462,wall,False,1366
5463,heart,False,1366
5464,yeah,False,1366
5465,try,True,1367
5466,seem,False,1367
5467,successful,False,1367
5468,stock,False,1367
5469,see,True,1368
5470,officer,False,1368
5471,natural,False,1368
5472,another,False,1368
5473,indeed,True,1369
5474,laugh,False,1369
5475,be,False,1369
5476,successful,False,1369
5477,spring,True,1370
5478,agency,False,1370
5479,quality,False,1370
5480,commercial,False,1370
5481,movie,True,1371
5482,detail,False,1371
5483,deal,False,1371
5484,five,False,1371
5485,born,True,1372
5486,week,False,1372
5487,as,False,1372
5488,responsibility,False,1372
5489,sound,True,1373
5490,watch,False,1373
5491,work,False,1373
5492,culture,False,1373
5493,represent,True,1374
5494,old,False,1374
5495,religious,False,1374
5496,feel,False,1374
5497,teach,True,1375
5498,several,False,1375
5499,political,False,1375
5500,add,False,1375
5501,determine,True,1376
5502,close,False,1376
5503,any,False,1376
5504,process,False,1376
5505,plan,True,1377
5506,phone,False,1377
5507,eight,False,1377
5508,into,False,1377
5509,nor,True,1378
5510,moment,False,1378
5511,else,False,1378
5512,success,False,1378
5513,religious,True,1379
5514,resource,False,1379
5515,clear,False,1379
5516,green,False,1379
5517,natural,True,1380
5518,approach,False,1380
5519,beat,False,1380
5520,future,False,1380
5521,everyone,True,1381
5522,seek,False,1381
5523,century,False,1381
5524,rule,False,1381
5525,put,True,1382
5526,seat,False,1382
5527,rule,False,1382
5528,party,False,1382
5529,stock,True,1383
5530,police,False,1383
5531,as,False,1383
5532,analysis,False,1383
5533,answer,True,1384
5534,usually,False,1384
5535,quite,False,1384
5536,section,False,1384
5537,worry,True,1385
5538,gun,False,1385
5539,arrive,False,1385
5540,community,False,1385
5541,alone,True,1386
5542,career,False,1386
5543,decade,False,1386
5544,police,False,1386
5545,speech,True,1387
5546,per,False,1387
5547,professional,False,1387
5548,among,False,1387
5549,strategy,True,1388
5550,few,False,1388
5551,however,False,1388
5552,account,False,1388
5553,eight,True,1389
5554,almost,False,1389
5555,run,False,1389
5556,garden,False,1389
5557,mouth,True,1390
5558,ever,False,1390
5559,even,False,1390
5560,ok,False,1390
5561,lay,True,1391
5562,magazine,False,1391
5563,many,False,1391
5564,film,False,1391
5565,concern,True,1392
5566,skin,False,1392
5567,management,False,1392
5568,animal,False,1392
5569,prove,True,1393
5570,shake,False,1393
5571,politics,False,1393
5572,full,False,1393
5573,possible,True,1394
5574,issue,False,1394
5575,follow,False,1394
5576,prevent,False,1394
5577,perform,True,1395
5578,matter,False,1395
5579,finally,False,1395
5580,prove,False,1395
5581,realize,True,1396
5582,program,False,1396
5583,east,False,1396
5584,among,False,1396
5585,yet,True,1397
5586,under,False,1397
5587,shoulder,False,1397
5588,note,False,1397
5589,single,True,1398
5590,community,False,1398
5591,close,False,1398
5592,center,False,1398
5593,bill,True,1399
5594,school,False,1399
5595,bed,False,1399
5596,act,False,1399
5597,end,True,1400
5598,vote,False,1400
5599,meet,False,1400
5600,staff,False,1400
5601,look,True,1401
5602,suddenly,False,1401
5603,no,False,1401
5604,family,False,1401
5605,into,True,1402
5606,Democrat,False,1402
5607,cover,False,1402
5608,know,False,1402
5609,general,True,1403
5610,word,False,1403
5611,speech,False,1403
5612,already,False,1403
5613,piece,True,1404
5614,seat,False,1404
5615,environment,False,1404
5616,lawyer,False,1404
5617,travel,True,1405
5618,call,False,1405
5619,among,False,1405
5620,range,False,1405
5621,source,True,1406
5622,despite,False,1406
5623,produce,False,1406
5624,five,False,1406
5625,conference,True,1407
5626,enter,False,1407
5627,fall,False,1407
5628,who,False,1407
5629,second,True,1408
5630,leader,False,1408
5631,age,False,1408
5632,believe,False,1408
5633,south,True,1409
5634,seven,False,1409
5635,reality,False,1409
5636,poor,False,1409
5637,movement,True,1410
5638,kind,False,1410
5639,scene,False,1410
5640,hot,False,1410
5641,benefit,True,1411
5642,about,False,1411
5643,now,False,1411
5644,cost,False,1411
5645,major,True,1412
5646,likely,False,1412
5647,somebody,False,1412
5648,part,False,1412
5649,without,True,1413
5650,matter,False,1413
5651,consumer,False,1413
5652,without,False,1413
5653,would,True,1414
5654,will,False,1414
5655,thousand,False,1414
5656,four,False,1414
5657,table,True,1415
5658,effort,False,1415
5659,information,False,1415
5660,threat,False,1415
5661,Mr,True,1416
5662,still,False,1416
5663,worker,False,1416
5664,teacher,False,1416
5665,direction,True,1417
5666,whose,False,1417
5667,popular,False,1417
5668,check,False,1417
5669,well,True,1418
5670,discover,False,1418
5671,sound,False,1418
5672,officer,False,1418
5673,very,True,1419
5674,unit,False,1419
5675,debate,False,1419
5676,building,False,1419
5677,size,True,1420
5678,clear,False,1420
5679,low,False,1420
5680,music,False,1420
5681,expert,True,1421
5682,would,False,1421
5683,challenge,False,1421
5684,become,False,1421
5685,weight,True,1422
5686,common,False,1422
5687,staff,False,1422
5688,interview,False,1422
5689,or,True,1423
5690,enter,False,1423
5691,technology,False,1423
5692,process,False,1423
5693,relate,True,1424
5694,practice,False,1424
5695,quickly,False,1424
5696,hope,False,1424
5697,plant,True,1425
5698,most,False,1425
5699,us,False,1425
5700,system,False,1425
5701,recently,True,1426
5702,different,False,1426
5703,degree,False,1426
5704,forget,False,1426
5705,center,True,1427
5706,consumer,False,1427
5707,already,False,1427
5708,nation,False,1427
5709,hard,True,1428
5710,your,False,1428
5711,try,False,1428
5712,certain,False,1428
5713,certainly,True,1429
5714,pick,False,1429
5715,add,False,1429
5716,stand,False,1429
5717,oil,True,1430
5718,game,False,1430
5719,oil,False,1430
5720,someone,False,1430
5721,experience,True,1431
5722,kind,False,1431
5723,skin,False,1431
5724,part,False,1431
5725,bed,True,1432
5726,list,False,1432
5727,radio,False,1432
5728,change,False,1432
5729,sell,True,1433
5730,nature,False,1433
5731,operation,False,1433
5732,data,False,1433
5733,learn,True,1434
5734,anything,False,1434
5735,real,False,1434
5736,whatever,False,1434
5737,still,True,1435
5738,tough,False,1435
5739,option,False,1435
5740,radio,False,1435
5741,cultural,True,1436
5742,bar,False,1436
5743,message,False,1436
5744,international,False,1436
5745,whatever,True,1437
5746,many,False,1437
5747,pick,False,1437
5748,information,False,1437
5749,must,True,1438
5750,PM,False,1438
5751,lot,False,1438
5752,pretty,False,1438
5753,we,True,1439
5754,mother,False,1439
5755,while,False,1439
5756,decade,False,1439
5757,where,True,1440
5758,modern,False,1440
5759,discuss,False,1440
5760,create,False,1440
5761,debate,True,1441
5762,thing,False,1441
5763,nice,False,1441
5764,where,False,1441
5765,use,True,1442
5766,subject,False,1442
5767,officer,False,1442
5768,north,False,1442
5769,can,True,1443
5770,security,False,1443
5771,particular,False,1443
5772,would,False,1443
5773,people,True,1444
5774,message,False,1444
5775,create,False,1444
5776,nation,False,1444
5777,them,True,1445
5778,five,False,1445
5779,open,False,1445
5780,really,False,1445
5781,today,True,1446
5782,various,False,1446
5783,color,False,1446
5784,lay,False,1446
5785,buy,True,1447
5786,response,False,1447
5787,could,False,1447
5788,else,False,1447
5789,big,True,1448
5790,goal,False,1448
5791,image,False,1448
5792,support,False,1448
5793,radio,True,1449
5794,interesting,False,1449
5795,how,False,1449
5796,national,False,1449
5797,who,True,1450
5798,act,False,1450
5799,between,False,1450
5800,process,False,1450
5801,remember,True,1451
5802,coach,False,1451
5803,real,False,1451
5804,officer,False,1451
5805,tonight,True,1452
5806,debate,False,1452
5807,challenge,False,1452
5808,number,False,1452
5809,issue,True,1453
5810,back,False,1453
5811,wear,False,1453
5812,sure,False,1453
5813,building,True,1454
5814,tree,False,1454
5815,policy,False,1454
5816,party,False,1454
5817,front,True,1455
5818,especially,False,1455
5819,pick,False,1455
5820,wish,False,1455
5821,trouble,True,1456
5822,animal,False,1456
5823,energy,False,1456
5824,professional,False,1456
5825,identify,True,1457
5826,want,False,1457
5827,focus,False,1457
5828,discover,False,1457
5829,a,True,1458
5830,behind,False,1458
5831,century,False,1458
5832,record,False,1458
5833,instead,True,1459
5834,interest,False,1459
5835,amount,False,1459
5836,ready,False,1459
5837,program,True,1460
5838,medical,False,1460
5839,decide,False,1460
5840,news,False,1460
5841,role,True,1461
5842,exactly,False,1461
5843,training,False,1461
5844,investment,False,1461
5845,daughter,True,1462
5846,economic,False,1462
5847,money,False,1462
5848,garden,False,1462
5849,growth,True,1463
5850,shoulder,False,1463
5851,couple,False,1463
5852,return,False,1463
5853,several,True,1464
5854,catch,False,1464
5855,scene,False,1464
5856,forward,False,1464
5857,lawyer,True,1465
5858,natural,False,1465
5859,single,False,1465
5860,goal,False,1465
5861,hot,True,1466
5862,resource,False,1466
5863,win,False,1466
5864,marriage,False,1466
5865,meet,True,1467
5866,me,False,1467
5867,every,False,1467
5868,notice,False,1467
5869,see,True,1468
5870,only,False,1468
5871,town,False,1468
5872,follow,False,1468
5873,whatever,True,1469
5874,large,False,1469
5875,nor,False,1469
5876,name,False,1469
5877,within,True,1470
5878,age,False,1470
5879,lay,False,1470
5880,baby,False,1470
5881,provide,True,1471
5882,those,False,1471
5883,item,False,1471
5884,organization,False,1471
5885,color,True,1472
5886,fact,False,1472
5887,last,False,1472
5888,opportunity,False,1472
5889,interesting,True,1473
5890,yard,False,1473
5891,serve,False,1473
5892,leave,False,1473
5893,language,True,1474
5894,actually,False,1474
5895,rule,False,1474
5896,land,False,1474
5897,else,True,1475
5898,apply,False,1475
5899,dark,False,1475
5900,mother,False,1475
5901,adult,True,1476
5902,page,False,1476
5903,game,False,1476
5904,order,False,1476
5905,any,True,1477
5906,catch,False,1477
5907,vote,False,1477
5908,mission,False,1477
5909,war,True,1478
5910,father,False,1478
5911,speak,False,1478
5912,participant,False,1478
5913,positive,True,1479
5914,plan,False,1479
5915,free,False,1479
5916,most,False,1479
5917,benefit,True,1480
5918,former,False,1480
5919,avoid,False,1480
5920,early,False,1480
5921,long,True,1481
5922,well,False,1481
5923,traditional,False,1481
5924,instead,False,1481
5925,throughout,True,1482
5926,simple,False,1482
5927,all,False,1482
5928,history,False,1482
5929,effort,True,1483
5930,science,False,1483
5931,common,False,1483
5932,short,False,1483
5933,cultural,True,1484
5934,enter,False,1484
5935,shoulder,False,1484
5936,one,False,1484
5937,film,True,1485
5938,other,False,1485
5939,central,False,1485
5940,different,False,1485
5941,arrive,True,1486
5942,soon,False,1486
5943,light,False,1486
5944,ago,False,1486
5945,fire,True,1487
5946,pretty,False,1487
5947,consumer,False,1487
5948,line,False,1487
5949,wide,True,1488
5950,soldier,False,1488
5951,forget,False,1488
5952,bank,False,1488
5953,under,True,1489
5954,interview,False,1489
5955,impact,False,1489
5956,evening,False,1489
5957,we,True,1490
5958,also,False,1490
5959,tough,False,1490
5960,worker,False,1490
5961,full,True,1491
5962,politics,False,1491
5963,bank,False,1491
5964,value,False,1491
5965,north,True,1492
5966,military,False,1492
5967,reality,False,1492
5968,under,False,1492
5969,per,True,1493
5970,simply,False,1493
5971,weight,False,1493
5972,already,False,1493
5973,according,True,1494
5974,whether,False,1494
5975,friend,False,1494
5976,national,False,1494
5977,plant,True,1495
5978,hope,False,1495
5979,need,False,1495
5980,line,False,1495
5981,however,True,1496
5982,market,False,1496
5983,suddenly,False,1496
5984,hair,False,1496
5985,claim,True,1497
5986,level,False,1497
5987,protect,False,1497
5988,half,False,1497
5989,reason,True,1498
5990,out,False,1498
5991,after,False,1498
5992,guy,False,1498
5993,available,True,1499
5994,imagine,False,1499
5995,company,False,1499
5996,health,False,1499
5997,paper,True,1500
5998,six,False,1500
5999,campaign,False,1500
6000,onto,False,1500
6001,create,True,1501
6002,measure,False,1501
6003,same,False,1501
6004,community,False,1501
6005,evidence,True,1502
6006,involve,False,1502
6007,hospital,False,1502
6008,call,False,1502
6009,foot,True,1503
6010,week,False,1503
6011,according,False,1503
6012,country,False,1503
6013,right,True,1504
6014,minute,False,1504
6015,responsibility,False,1504
6016,move,False,1504
6017,question,True,1505
6018,understand,False,1505
6019,middle,False,1505
6020,civil,False,1505
6021,home,True,1506
6022,name,False,1506
6023,too,False,1506
6024,evening,False,1506
6025,night,True,1507
6026,region,False,1507
6027,station,False,1507
6028,key,False,1507
6029,network,True,1508
6030,describe,False,1508
6031,true,False,1508
6032,or,False,1508
6033,build,True,1509
6034,discuss,False,1509
6035,nothing,False,1509
6036,American,False,1509
6037,wait,True,1510
6038,return,False,1510
6039,development,False,1510
6040,modern,False,1510
6041,far,True,1511
6042,someone,False,1511
6043,while,False,1511
6044,try,False,1511
6045,relate,True,1512
6046,improve,False,1512
6047,drop,False,1512
6048,score,False,1512
6049,large,True,1513
6050,tree,False,1513
6051,tell,False,1513
6052,pull,False,1513
6053,build,True,1514
6054,cover,False,1514
6055,figure,False,1514
6056,development,False,1514
6057,school,True,1515
6058,forget,False,1515
6059,each,False,1515
6060,federal,False,1515
6061,hear,True,1516
6062,audience,False,1516
6063,edge,False,1516
6064,on,False,1516
6065,month,True,1517
6066,cost,False,1517
6067,short,False,1517
6068,hit,False,1517
6069,court,True,1518
6070,stuff,False,1518
6071,identify,False,1518
6072,smile,False,1518
6073,action,True,1519
6074,arrive,False,1519
6075,stage,False,1519
6076,gun,False,1519
6077,discuss,True,1520
6078,part,False,1520
6079,some,False,1520
6080,involve,False,1520
6081,difficult,True,1521
6082,improve,False,1521
6083,rather,False,1521
6084,direction,False,1521
6085,field,True,1522
6086,discover,False,1522
6087,sure,False,1522
6088,growth,False,1522
6089,almost,True,1523
6090,camera,False,1523
6091,firm,False,1523
6092,list,False,1523
6093,have,True,1524
6094,into,False,1524
6095,if,False,1524
6096,action,False,1524
6097,tell,True,1525
6098,state,False,1525
6099,walk,False,1525
6100,he,False,1525
6101,understand,True,1526
6102,often,False,1526
6103,compare,False,1526
6104,other,False,1526
6105,company,True,1527
6106,easy,False,1527
6107,lawyer,False,1527
6108,year,False,1527
6109,officer,True,1528
6110,trade,False,1528
6111,suddenly,False,1528
6112,tend,False,1528
6113,onto,True,1529
6114,opportunity,False,1529
6115,city,False,1529
6116,other,False,1529
6117,though,True,1530
6118,dinner,False,1530
6119,list,False,1530
6120,here,False,1530
6121,myself,True,1531
6122,trial,False,1531
6123,money,False,1531
6124,job,False,1531
6125,speak,True,1532
6126,heart,False,1532
6127,some,False,1532
6128,let,False,1532
6129,news,True,1533
6130,wear,False,1533
6131,guy,False,1533
6132,level,False,1533
6133,risk,True,1534
6134,provide,False,1534
6135,difference,False,1534
6136,serve,False,1534
6137,hope,True,1535
6138,lose,False,1535
6139,similar,False,1535
6140,common,False,1535
6141,among,True,1536
6142,dog,False,1536
6143,organization,False,1536
6144,money,False,1536
6145,nice,True,1537
6146,yeah,False,1537
6147,much,False,1537
6148,sport,False,1537
6149,difficult,True,1538
6150,maybe,False,1538
6151,late,False,1538
6152,example,False,1538
6153,fly,True,1539
6154,security,False,1539
6155,quality,False,1539
6156,shoulder,False,1539
6157,attorney,True,1540
6158,book,False,1540
6159,run,False,1540
6160,agree,False,1540
6161,wind,True,1541
6162,safe,False,1541
6163,happy,False,1541
6164,activity,False,1541
6165,catch,True,1542
6166,store,False,1542
6167,part,False,1542
6168,claim,False,1542
6169,few,True,1543
6170,room,False,1543
6171,catch,False,1543
6172,year,False,1543
6173,simply,True,1544
6174,share,False,1544
6175,when,False,1544
6176,design,False,1544
6177,contain,True,1545
6178,son,False,1545
6179,enjoy,False,1545
6180,sometimes,False,1545
6181,apply,True,1546
6182,its,False,1546
6183,identify,False,1546
6184,positive,False,1546
6185,else,True,1547
6186,throughout,False,1547
6187,similar,False,1547
6188,above,False,1547
6189,state,True,1548
6190,film,False,1548
6191,run,False,1548
6192,company,False,1548
6193,especially,True,1549
6194,already,False,1549
6195,garden,False,1549
6196,as,False,1549
6197,somebody,True,1550
6198,which,False,1550
6199,research,False,1550
6200,be,False,1550
6201,include,True,1551
6202,free,False,1551
6203,citizen,False,1551
6204,walk,False,1551
6205,play,True,1552
6206,window,False,1552
6207,else,False,1552
6208,bank,False,1552
6209,style,True,1553
6210,enjoy,False,1553
6211,red,False,1553
6212,Republican,False,1553
6213,while,True,1554
6214,role,False,1554
6215,I,False,1554
6216,message,False,1554
6217,consider,True,1555
6218,score,False,1555
6219,too,False,1555
6220,newspaper,False,1555
6221,art,True,1556
6222,often,False,1556
6223,red,False,1556
6224,memory,False,1556
6225,rise,True,1557
6226,what,False,1557
6227,become,False,1557
6228,later,False,1557
6229,within,True,1558
6230,enjoy,False,1558
6231,particularly,False,1558
6232,want,False,1558
6233,bed,True,1559
6234,also,False,1559
6235,prove,False,1559
6236,industry,False,1559
6237,dinner,True,1560
6238,wife,False,1560
6239,shoulder,False,1560
6240,necessary,False,1560
6241,clearly,True,1561
6242,could,False,1561
6243,organization,False,1561
6244,guy,False,1561
6245,career,True,1562
6246,stay,False,1562
6247,over,False,1562
6248,minute,False,1562
6249,president,True,1563
6250,coach,False,1563
6251,third,False,1563
6252,high,False,1563
6253,other,True,1564
6254,room,False,1564
6255,young,False,1564
6256,person,False,1564
6257,last,True,1565
6258,agree,False,1565
6259,stand,False,1565
6260,game,False,1565
6261,walk,True,1566
6262,four,False,1566
6263,significant,False,1566
6264,nice,False,1566
6265,past,True,1567
6266,might,False,1567
6267,expect,False,1567
6268,back,False,1567
6269,indicate,True,1568
6270,find,False,1568
6271,author,False,1568
6272,huge,False,1568
6273,sell,True,1569
6274,music,False,1569
6275,suddenly,False,1569
6276,somebody,False,1569
6277,hold,True,1570
6278,skin,False,1570
6279,write,False,1570
6280,management,False,1570
6281,any,True,1571
6282,finally,False,1571
6283,of,False,1571
6284,start,False,1571
6285,western,True,1572
6286,in,False,1572
6287,second,False,1572
6288,only,False,1572
6289,group,True,1573
6290,main,False,1573
6291,standard,False,1573
6292,upon,False,1573
6293,for,True,1574
6294,kitchen,False,1574
6295,former,False,1574
6296,record,False,1574
6297,pattern,True,1575
6298,back,False,1575
6299,although,False,1575
6300,environmental,False,1575
6301,continue,True,1576
6302,main,False,1576
6303,marriage,False,1576
6304,pretty,False,1576
6305,theory,True,1577
6306,matter,False,1577
6307,seek,False,1577
6308,reveal,False,1577
6309,former,True,1578
6310,dark,False,1578
6311,door,False,1578
6312,threat,False,1578
6313,add,True,1579
6314,describe,False,1579
6315,you,False,1579
6316,other,False,1579
6317,until,True,1580
6318,stand,False,1580
6319,gas,False,1580
6320,executive,False,1580
6321,certain,True,1581
6322,already,False,1581
6323,amount,False,1581
6324,one,False,1581
6325,administration,True,1582
6326,piece,False,1582
